user,video,rating
38,4181,0
38,1809,0
38,4969,0
38,1248,0
38,3022,0
38,4731,0
38,4181,0
38,2136,0
38,5257,0
38,1522,0
38,2208,0
38,246,0
38,1592,0
38,4731,0
38,4977,0
38,3254,0
38,3022,0
38,1413,0
38,2865,0
39,1128,1
39,4385,1
39,1219,1
39,4721,1
39,2317,1
39,2442,1
39,5122,1
39,2619,1
39,4528,1
39,2333,1
39,1433,1
39,4670,1
39,4505,1
39,4265,1
39,3791,1
39,4181,1
39,5353,1
39,4181,1
39,4542,1
39,2771,1
39,4122,0
39,720,0
39,4089,0
39,1188,0
39,4169,0
39,2075,0
39,654,0
39,180,0
39,2678,0
39,3986,0
39,3727,0
39,4149,0
39,220,0
39,5347,0
39,1592,0
39,3851,0
39,2479,0
39,3079,0
39,1031,0
39,3541,0
39,2717,0
39,489,0
39,1031,0
39,2717,0
39,1186,0
39,3529,0
39,3710,0
39,2816,0
39,3851,0
39,3828,0
39,600,0
39,1783,0
39,3003,0
39,220,0
39,3254,0
39,3659,0
39,3088,0
39,3053,0
39,3254,0
39,3659,0
39,3088,0
39,3053,0
39,4296,0
39,1854,0
39,2643,0
39,1478,0
39,5112,0
39,1627,0
39,4897,0
39,698,0
39,1316,0
39,4316,0
39,2816,0
39,404,0
39,3851,0
39,1413,0
39,1040,0
39,3410,0
39,3254,0
39,220,0
39,5445,0
39,2164,0
39,4106,0
39,3115,0
39,1413,0
39,220,0
39,4977,0
39,4926,0
39,51,0
39,811,0
39,4888,0
39,4738,0
39,3851,0
39,1783,0
39,220,0
39,4926,0
39,4977,0
39,51,0
39,2816,0
39,3710,0
39,2071,0
39,1419,0
39,220,0
39,3254,0
39,3851,0
39,1783,0
39,4738,0
40,1622,1
40,220,1
40,3121,1
40,4106,1
40,2254,1
40,3809,1
40,3327,1
40,3989,1
40,2922,1
40,3022,1
40,1432,1
40,3421,1
40,1615,1
40,545,1
40,2044,1
40,1082,1
40,4672,1
40,4625,1
40,4395,1
40,4738,1
40,3417,0
40,5461,0
40,4916,0
40,4181,0
40,4190,0
40,4731,0
40,2619,0
40,52,0
40,3857,0
40,2619,0
40,5064,0
40,2711,0
40,4931,0
40,1413,0
40,2865,0
40,404,0
40,4398,0
40,2285,0
40,1316,0
40,4290,0
40,2898,0
40,2231,0
40,2143,0
40,3254,0
40,305,0
40,4035,0
40,3820,0
40,1618,0
40,4035,0
40,600,0
40,2595,0
40,4181,0
40,3383,0
40,1012,0
40,3254,0
40,2353,0
40,278,0
40,3771,0
40,2595,0
40,4052,0
40,340,0
40,4900,0
40,5455,0
40,331,0
40,5366,0
40,4844,0
40,2236,0
40,4556,0
40,183,0
40,1307,0
40,3387,0
40,3801,0
40,3851,0
40,3255,0
40,4494,0
40,3254,0
40,1009,0
40,2595,0
40,3189,0
40,2816,0
40,3851,0
40,2595,0
40,3254,0
40,1009,0
40,2186,0
40,4052,0
40,1514,0
40,4864,0
40,600,0
40,438,0
40,1307,0
40,4324,0
40,4749,0
40,3583,0
40,87,0
40,1307,0
40,3126,0
40,1307,0
40,1733,0
40,4958,0
40,1,0
40,2676,0
40,3254,0
40,631,0
40,3659,0
40,3217,0
41,2007,1
41,3857,1
41,1115,1
41,5296,1
41,2174,1
41,185,1
41,4003,1
41,4224,1
41,2691,1
41,761,1
41,1269,1
41,5064,1
41,1534,1
41,5457,1
41,4083,1
41,1736,1
41,5451,1
41,1155,1
41,4258,1
41,5215,1
41,2336,0
41,1997,0
41,3851,0
41,4933,0
41,5154,0
41,3842,0
41,1377,0
41,1004,0
41,1710,0
41,762,0
41,3814,0
41,4464,0
41,2621,0
41,2812,0
41,5257,0
41,3366,0
41,2355,0
41,3020,0
41,3339,0
41,2001,0
41,220,0
41,51,0
41,5189,0
41,3659,0
41,3039,0
41,3703,0
41,3624,0
41,3851,0
41,3771,0
41,1641,0
41,921,0
41,4965,0
41,4181,0
41,2668,0
41,1793,0
41,3659,0
41,3345,0
41,3022,0
41,3257,0
41,4864,0
41,1743,0
41,3659,0
41,5360,0
41,2164,0
41,1259,0
41,3771,0
41,3765,0
41,1641,0
41,4181,0
41,5121,0
41,4963,0
41,3851,0
41,3710,0
41,1914,0
41,2552,0
41,3022,0
41,3659,0
41,3851,0
41,3851,0
41,5445,0
41,3022,0
41,1004,0
41,1413,0
41,4977,0
41,3147,0
41,220,0
41,767,0
41,3851,0
41,1096,0
41,3022,0
41,3813,0
41,3082,0
41,5060,0
41,1090,0
41,3851,0
41,5121,0
41,938,0
41,3022,0
41,928,0
41,250,0
41,3608,0
41,2871,0
41,3659,0
41,4189,0
41,1046,0
42,1206,1
42,4409,1
42,3521,1
42,3842,1
42,2634,1
42,3851,1
42,4582,1
42,4181,1
42,684,1
42,4181,1
42,2161,1
42,4721,1
42,2451,1
42,2919,1
42,177,1
42,4490,1
42,4602,1
42,5064,1
42,4644,1
42,710,1
42,1598,0
42,4642,0
42,4456,0
42,2535,0
42,406,0
42,2790,0
42,939,0
42,4852,0
42,600,0
42,1789,0
42,1187,0
42,544,0
42,1588,0
42,2001,0
42,4106,0
42,431,0
42,1040,0
42,600,0
42,3229,0
42,2678,0
42,4903,0
42,3771,0
42,1641,0
42,1509,0
42,2352,0
42,3022,0
42,3529,0
42,641,0
42,295,0
42,1413,0
42,220,0
42,3039,0
42,3028,0
42,1696,0
42,4120,0
42,4809,0
42,2595,0
42,1413,0
42,3028,0
42,220,0
42,4977,0
42,1444,0
42,4106,0
42,4561,0
42,4794,0
42,52,0
42,4931,0
42,1413,0
42,4180,0
42,1873,0
42,2164,0
42,2527,0
42,5391,0
42,3659,0
42,4840,0
42,4016,0
42,2520,0
42,3289,0
42,1513,0
42,1789,0
42,2001,0
42,538,0
42,5124,0
42,3022,0
42,1641,0
42,3946,0
42,5121,0
42,5372,0
42,5124,0
42,4316,0
42,4074,0
42,3771,0
42,295,0
42,3765,0
42,4202,0
42,4200,0
42,5445,0
42,1030,0
42,1239,0
42,4106,0
42,2001,0
42,294,0
42,2111,0
43,4203,1
43,3454,1
43,3807,1
43,710,1
43,4176,1
43,4789,1
43,5308,1
43,3171,1
43,2718,1
43,2238,1
43,81,1
43,3851,1
43,3045,1
43,5064,1
43,3586,1
43,751,1
43,1787,1
43,1572,1
43,44,1
43,3116,1
43,4147,0
43,5250,0
43,3256,0
43,3427,0
43,802,0
43,3100,0
43,2660,0
43,3924,0
43,4256,0
43,3710,0
43,4482,0
43,2943,0
43,3495,0
43,3319,0
43,678,0
43,4106,0
43,3842,0
43,921,0
43,1047,0
43,3710,0
43,4647,0
43,4806,0
43,2838,0
43,5189,0
43,5439,0
43,1190,0
43,3857,0
43,619,0
43,5134,0
43,1571,0
43,2274,0
43,2923,0
43,2019,0
43,3345,0
43,487,0
43,2967,0
43,4278,0
43,3857,0
43,2606,0
43,2247,0
43,600,0
43,1416,0
43,2510,0
43,3485,0
43,2019,0
43,4128,0
43,3319,0
43,3022,0
43,1641,0
43,1061,0
43,2019,0
43,2078,0
43,2385,0
43,3659,0
43,2019,0
43,4278,0
43,3771,0
43,1641,0
43,3765,0
43,4647,0
43,4864,0
43,2814,0
43,2019,0
43,3659,0
43,2535,0
43,4653,0
43,921,0
43,5189,0
43,1040,0
43,1090,0
43,545,0
43,4021,0
43,4494,0
43,3266,0
43,493,0
43,5189,0
43,4647,0
43,2274,0
43,5088,0
43,38,0
43,4752,0
43,2530,0
43,4231,0
43,743,0
43,1586,0
43,673,0
43,5453,0
43,1137,0
44,5397,1
44,1347,1
44,1657,1
44,4106,1
44,2573,1
44,3851,1
44,5370,1
44,592,1
44,1587,1
44,3851,1
44,5117,1
44,5064,1
44,3976,1
44,3044,1
44,1331,1
44,3022,1
44,855,1
44,5064,1
44,5367,1
44,4757,1
44,2009,0
44,1016,0
44,4353,0
44,2720,0
44,4415,0
44,1044,0
44,3965,0
44,101,0
44,4091,0
44,596,0
44,3562,0
44,220,0
44,4931,0
44,4731,0
44,295,0
44,1783,0
44,600,0
44,2019,0
44,5012,0
44,1966,0
44,600,0
44,2019,0
44,5012,0
44,1966,0
44,1808,0
44,2203,0
44,5357,0
44,556,0
44,3201,0
44,457,0
44,231,0
44,404,0
44,5445,0
44,4762,0
44,5376,0
44,3771,0
44,1061,0
44,1444,0
44,71,0
44,3957,0
44,1550,0
44,386,0
44,2816,0
44,12,0
44,1550,0
44,386,0
44,2816,0
44,12,0
44,1845,0
44,4202,0
44,913,0
44,2957,0
44,4503,0
44,1884,0
44,1925,0
44,2473,0
44,5192,0
44,2816,0
44,3138,0
44,3771,0
44,3923,0
44,2327,0
44,2702,0
44,2595,0
44,2274,0
44,2443,0
44,1993,0
44,3659,0
44,3771,0
44,5121,0
44,2068,0
44,1444,0
44,1220,0
44,3147,0
44,1220,0
44,1908,0
44,2199,0
44,4738,0
44,3719,0
44,1850,0
44,4494,0
44,4054,0
45,1438,1
45,4489,1
45,677,1
45,8,1
45,5347,1
45,2138,1
45,4647,1
45,1346,1
45,5064,1
45,5458,1
45,4181,1
45,2426,1
45,868,1
45,2709,1
45,4202,1
45,2299,1
45,1316,1
45,1379,1
45,174,1
45,41,0
45,4311,0
45,2897,0
45,2801,0
45,2222,0
45,1121,0
45,5007,0
45,3202,0
45,1951,0
45,3851,0
45,244,0
45,3710,0
45,857,0
45,4106,0
45,3851,0
45,1864,0
45,1259,0
45,4977,0
45,5075,0
45,364,0
45,1981,0
45,5429,0
45,1981,0
45,2386,0
45,3468,0
45,997,0
45,3952,0
45,3659,0
45,3851,0
45,3771,0
45,600,0
45,1783,0
45,5121,0
45,3380,0
45,1476,0
45,3845,0
45,3851,0
45,1783,0
45,1413,0
45,3659,0
45,2883,0
45,4731,0
45,3851,0
45,2816,0
45,545,0
45,545,0
45,404,0
45,2932,0
45,3890,0
45,3851,0
45,3851,0
45,4316,0
45,1129,0
45,4490,0
45,1706,0
45,220,0
45,3039,0
45,56,0
45,3851,0
45,3851,0
45,404,0
45,3659,0
45,404,0
45,486,0
45,3890,0
45,2343,0
45,3851,0
45,4225,0
45,4292,0
45,1089,0
45,399,0
45,4777,0
45,2650,0
45,492,0
46,3481,1
46,2595,1
46,529,1
46,4396,1
46,3231,1
46,220,1
46,5342,1
46,3039,1
46,4210,1
46,1783,1
46,40,1
46,546,1
46,507,1
46,3813,1
46,1612,1
46,826,1
46,4384,1
46,3851,1
46,2797,1
46,5347,1
46,3538,0
46,3328,0
46,4322,0
46,1117,0
46,5046,0
46,1790,0
46,655,0
46,3138,0
46,4610,0
46,1333,0
46,2671,0
46,24,0
46,1736,0
46,185,0
46,3432,0
46,478,0
46,24,0
46,404,0
46,3345,0
46,1030,0
46,1022,0
46,2031,0
46,4977,0
46,4106,0
46,4931,0
46,5046,0
46,5390,0
46,3643,0
46,1126,0
46,1831,0
46,2865,0
46,4367,0
46,4977,0
46,422,0
46,2135,0
46,5306,0
46,2133,0
46,2865,0
46,4931,0
46,4977,0
46,1873,0
46,3508,0
46,185,0
46,5185,0
46,5113,0
46,3053,0
46,2029,0
46,3014,0
46,3659,0
46,5445,0
46,2164,0
46,4926,0
46,1880,0
46,556,0
46,5230,0
46,1279,0
46,600,0
46,4641,0
46,5234,0
46,2006,0
46,3592,0
46,5097,0
46,4294,0
46,3463,0
46,1996,0
46,2611,0
46,1447,0
46,4106,0
46,3169,0
46,3771,0
46,1641,0
46,4494,0
46,1874,0
46,3590,0
46,4375,0
46,4106,0
46,4628,0
46,3008,0
46,4977,0
46,3224,0
46,4367,0
46,5052,0
47,3311,1
47,1978,1
47,1294,1
47,2434,1
47,1502,1
47,2977,1
47,4911,1
47,4497,1
47,861,1
47,1485,1
47,5170,1
47,4106,1
47,2045,1
47,4001,1
47,3743,1
47,4411,1
47,5336,1
47,3975,1
47,4548,1
47,122,1
47,801,0
47,4360,0
47,2614,0
47,5163,0
47,1723,0
47,618,0
47,4520,0
47,3726,0
47,1904,0
47,3590,0
47,2252,0
47,426,0
47,4816,0
47,151,0
47,2589,0
47,2422,0
47,3339,0
47,3842,0
47,1221,0
47,2927,0
47,4651,0
47,3650,0
47,2927,0
47,22,0
47,1190,0
47,937,0
47,2997,0
47,915,0
47,4897,0
47,3760,0
47,500,0
47,4807,0
47,4756,0
47,4064,0
47,5379,0
47,3573,0
47,4351,0
47,2665,0
47,868,0
47,4486,0
47,5043,0
47,4447,0
47,361,0
47,5423,0
47,4605,0
47,840,0
47,770,0
47,42,0
47,3860,0
47,220,0
47,1225,0
47,3851,0
47,4367,0
47,295,0
47,3329,0
47,3446,0
47,1477,0
47,1359,0
47,2420,0
47,4889,0
47,3505,0
47,3354,0
47,4125,0
47,2763,0
47,325,0
47,111,0
47,1302,0
47,3653,0
47,1029,0
47,432,0
47,4218,0
47,4591,0
47,3654,0
47,2816,0
47,4991,0
47,4855,0
47,5419,0
47,3815,0
47,533,0
47,822,0
47,2875,0
47,3101,0
47,258,0
47,3226,0
47,2493,0
47,3175,0
47,5366,0
47,220,0
47,344,0
47,3849,0
48,4113,1
48,3043,1
48,2069,1
48,5242,1
48,2491,1
48,220,1
48,2547,1
48,367,1
48,2534,1
48,4598,1
48,4772,1
48,871,1
48,1844,1
48,3857,1
48,5210,1
48,3092,1
48,5394,1
48,4977,1
48,4918,1
48,3813,1
48,4328,0
48,3332,0
48,1287,0
48,2577,0
48,5426,0
48,4123,0
48,182,0
48,1314,0
48,5426,0
48,4123,0
48,182,0
48,1314,0
48,536,0
48,3216,0
48,1114,0
48,3665,0
48,934,0
48,993,0
48,3851,0
48,5177,0
48,5347,0
48,4931,0
48,4106,0
48,3851,0
48,5064,0
48,1177,0
48,4718,0
48,5124,0
48,3039,0
48,5373,0
48,1873,0
48,906,0
48,356,0
48,50,0
48,870,0
48,5310,0
48,3843,0
48,2653,0
48,870,0
48,2880,0
48,3161,0
48,3095,0
48,1078,0
48,854,0
48,5445,0
48,4710,0
48,556,0
48,5291,0
48,457,0
48,2055,0
48,4061,0
48,3851,0
48,5124,0
48,2019,0
48,5064,0
48,1004,0
48,1710,0
48,921,0
48,3915,0
48,1732,0
48,3659,0
48,1349,0
48,5064,0
48,2865,0
48,2940,0
48,906,0
48,3851,0
48,5064,0
48,3659,0
48,600,0
48,3039,0
48,798,0
48,3851,0
48,2333,0
48,3254,0
48,5064,0
48,4494,0
48,1515,0
48,3648,0
48,1247,0
48,556,0
48,5230,0
48,600,0
48,1360,0
49,2915,1
49,3027,1
49,873,1
49,2706,1
49,3840,1
49,921,1
49,1957,1
49,634,1
49,3144,1
49,2619,1
49,3614,1
49,4265,1
49,5447,1
49,3498,1
49,3728,1
49,2073,1
49,4665,1
49,2643,1
49,4566,1
49,4181,1
49,312,0
49,1415,0
49,3513,0
49,5477,0
49,2495,0
49,3513,0
49,1415,0
49,2124,0
49,4627,0
49,3247,0
49,5266,0
49,4590,0
49,404,0
49,1169,0
49,4948,0
49,590,0
49,903,0
49,358,0
49,675,0
49,588,0
49,5395,0
49,1402,0
49,4275,0
49,4402,0
49,1504,0
49,1341,0
49,3529,0
49,4,0
49,4721,0
49,4919,0
49,3851,0
49,4,0
49,4721,0
49,4919,0
49,3851,0
49,2824,0
49,2589,0
49,5366,0
49,220,0
49,52,0
49,1783,0
49,3851,0
49,4102,0
49,3710,0
49,2816,0
49,4456,0
49,3758,0
49,220,0
49,1191,0
49,1783,0
49,4731,0
49,1347,0
49,3206,0
49,3047,0
49,4134,0
49,4415,0
49,2009,0
49,4353,0
49,4134,0
49,4830,0
49,367,0
49,4316,0
49,1507,0
49,1507,0
49,4253,0
49,3042,0
49,2702,0
49,329,0
49,4316,0
49,4591,0
49,3710,0
49,1413,0
49,3659,0
49,3851,0
49,3254,0
49,220,0
49,4983,0
49,4456,0
49,4008,0
49,2164,0
49,1413,0
49,220,0
49,2253,0
49,51,0
49,1783,0
50,1991,1
50,4265,1
50,1800,1
50,4181,1
50,4107,1
50,2595,1
50,5289,1
50,455,1
50,3846,1
50,4470,1
50,3312,1
50,4278,1
50,2041,1
50,4235,1
50,5323,1
50,1779,1
50,4343,1
50,5064,1
50,222,1
50,1736,1
50,4628,0
50,301,0
50,3299,0
50,43,0
50,4731,0
50,3851,0
50,2042,0
50,2906,0
50,1783,0
50,1289,0
50,340,0
50,3851,0
50,588,0
50,51,0
50,1864,0
50,4721,0
50,1696,0
50,4731,0
50,3851,0
50,1783,0
50,938,0
50,1009,0
50,1202,0
50,509,0
50,1237,0
50,2570,0
50,1154,0
50,3888,0
50,2469,0
50,3851,0
50,5427,0
50,5230,0
50,143,0
50,3370,0
50,457,0
50,2038,0
50,5445,0
50,82,0
50,4596,0
50,878,0
50,1851,0
50,754,0
50,404,0
50,3214,0
50,190,0
50,3659,0
50,4494,0
50,5189,0
50,1443,0
50,3224,0
50,865,0
50,4106,0
50,4241,0
50,3851,0
50,5088,0
50,2954,0
50,5132,0
50,3314,0
50,404,0
50,2102,0
50,2826,0
50,3114,0
50,5298,0
50,3659,0
50,593,0
50,2853,0
50,5436,0
50,328,0
50,902,0
50,1129,0
50,5066,0
50,4864,0
50,3306,0
50,3771,0
50,1783,0
50,3022,0
50,1641,0
50,3813,0
50,404,0
50,386,0
50,3851,0
50,4705,0
50,4977,0
50,3147,0
50,3851,0
50,1783,0
50,3813,0
51,1544,1
51,4181,1
51,2993,1
51,103,1
51,494,1
51,1262,1
51,768,1
51,1316,1
51,3717,1
51,3876,1
51,1610,1
51,4052,1
51,3025,1
51,1474,1
51,1666,1
51,4874,1
51,2235,1
51,4039,1
51,2722,1
51,4193,1
51,1135,0
51,1204,0
51,1418,0
51,2651,0
51,5284,0
51,4931,0
51,857,0
51,220,0
51,1413,0
51,1935,0
51,3579,0
51,4283,0
51,1306,0
51,2152,0
51,1935,0
51,341,0
51,528,0
51,5282,0
51,2057,0
51,139,0
51,3922,0
51,3672,0
51,2408,0
51,4135,0
51,1895,0
51,3254,0
51,2595,0
51,404,0
51,3710,0
51,600,0
51,5125,0
51,5246,0
51,3695,0
51,2798,0
51,5124,0
51,4021,0
51,51,0
51,1758,0
51,2424,0
51,3610,0
51,3084,0
51,2959,0
51,2357,0
51,3610,0
51,4237,0
51,3449,0
51,139,0
51,1138,0
51,4278,0
51,3771,0
51,600,0
51,4712,0
51,3254,0
51,3813,0
51,2854,0
51,1481,0
51,3308,0
51,3851,0
51,4118,0
51,2052,0
51,3894,0
51,1510,0
51,4915,0
51,5469,0
51,2474,0
51,2280,0
51,2248,0
51,3337,0
51,4291,0
51,1797,0
51,2023,0
51,708,0
51,4054,0
51,1797,0
51,3683,0
51,3120,0
51,3010,0
51,1607,0
51,3695,0
51,1414,0
51,404,0
51,2057,0
51,1330,0
51,1636,0
51,4344,0
51,2057,0
51,1596,0
52,4034,1
52,546,1
52,4276,1
52,1866,1
52,291,1
52,5011,1
52,1448,1
52,1130,1
52,5476,1
52,1975,1
52,4603,1
52,4440,1
52,2735,1
52,4204,1
52,5032,1
52,3817,1
52,2099,1
52,5064,1
52,5076,1
52,687,1
52,925,0
52,3969,0
52,3014,0
52,1150,0
52,3014,0
52,3140,0
52,804,0
52,46,0
52,4741,0
52,859,0
52,3691,0
52,3467,0
52,4794,0
52,4935,0
52,1533,0
52,2101,0
52,5206,0
52,3755,0
52,2297,0
52,404,0
52,290,0
52,3755,0
52,1881,0
52,4831,0
52,2146,0
52,2373,0
52,404,0
52,2904,0
52,2207,0
52,5230,0
52,1539,0
52,1492,0
52,2930,0
52,1900,0
52,4390,0
52,5198,0
52,5010,0
52,447,0
52,3937,0
52,1729,0
52,3606,0
52,2759,0
52,3737,0
52,1956,0
52,1284,0
52,3690,0
52,4136,0
52,1576,0
52,2589,0
52,1072,0
52,3851,0
52,4077,0
52,3176,0
52,1374,0
52,1822,0
52,2503,0
52,404,0
52,3474,0
52,1704,0
52,4120,0
52,2134,0
52,11,0
52,3752,0
52,2492,0
52,404,0
52,3851,0
52,2937,0
52,4977,0
52,3678,0
52,62,0
52,1259,0
52,3851,0
52,2816,0
52,2702,0
52,3319,0
52,3851,0
52,3771,0
52,4200,0
52,3659,0
52,3765,0
52,5121,0
52,587,0
52,3659,0
52,3851,0
52,857,0
52,5301,0
52,3851,0
52,587,0
52,4193,0
52,3616,0
53,5252,1
53,2049,1
53,1445,1
53,404,1
53,674,1
53,2854,1
53,3368,1
53,220,1
53,4251,1
53,5231,1
53,4036,1
53,77,1
53,4954,1
53,2692,1
53,647,1
53,1559,1
53,574,1
53,2067,1
53,3017,1
53,4988,1
53,3658,0
53,4937,0
53,1882,0
53,2347,0
53,3119,0
53,4684,0
53,3511,0
53,986,0
53,2162,0
53,604,0
53,16,0
53,5212,0
53,575,0
53,1185,0
53,3890,0
53,60,0
53,3695,0
53,4120,0
53,4117,0
53,5055,0
53,4253,0
53,1399,0
53,2467,0
53,3260,0
53,3890,0
53,1057,0
53,2125,0
53,1316,0
53,1093,0
53,2492,0
53,4977,0
53,3254,0
53,133,0
53,5012,0
53,5360,0
53,725,0
53,1740,0
53,1665,0
53,3652,0
53,4332,0
53,4511,0
53,5187,0
53,65,0
53,4075,0
53,2613,0
53,600,0
53,3269,0
53,1740,0
53,3557,0
53,5245,0
53,25,0
53,4369,0
53,1307,0
53,2712,0
53,311,0
53,5245,0
53,2267,0
53,1282,0
53,2833,0
53,4456,0
53,5475,0
53,910,0
53,600,0
53,3177,0
53,2092,0
53,3557,0
53,1328,0
53,619,0
53,3254,0
53,3936,0
53,1369,0
53,4900,0
53,4809,0
53,3221,0
53,5130,0
53,2810,0
53,4721,0
53,1985,0
53,3011,0
53,355,0
53,5124,0
53,2169,0
53,600,0
53,386,0
53,2396,0
53,693,0
53,600,0
53,3303,0
53,4424,0
54,5039,1
54,2274,1
54,506,1
54,4278,1
54,5392,1
54,220,1
54,2748,1
54,4052,1
54,3762,1
54,2086,1
54,3070,1
54,4272,1
54,744,1
54,5064,1
54,2538,1
54,4106,1
54,1702,1
54,3358,1
54,3282,1
54,3851,1
54,1765,0
54,1953,0
54,2233,0
54,1993,0
54,5330,0
54,1843,0
54,3477,0
54,1894,0
54,364,0
54,170,0
54,3268,0
54,3254,0
54,1443,0
54,3254,0
54,393,0
54,3799,0
54,2914,0
54,97,0
54,612,0
54,1783,0
54,4977,0
54,3254,0
54,52,0
54,4190,0
54,404,0
54,2443,0
54,3254,0
54,4634,0
54,3771,0
54,3254,0
54,442,0
54,2947,0
54,5121,0
54,1645,0
54,1108,0
54,965,0
54,482,0
54,614,0
54,942,0
54,1015,0
54,1426,0
54,4300,0
54,1880,0
54,1494,0
54,938,0
54,3620,0
54,5369,0
54,4951,0
54,5471,0
54,5316,0
54,3889,0
54,2619,0
54,3842,0
54,3813,0
54,3771,0
54,3254,0
54,900,0
54,3857,0
54,288,0
54,1360,0
54,2711,0
54,3254,0
54,2448,0
54,4844,0
54,4926,0
54,1129,0
54,780,0
54,4647,0
54,4413,0
54,908,0
54,3254,0
54,3428,0
54,1360,0
54,5237,0
54,4844,0
54,3022,0
54,3254,0
54,1641,0
54,3771,0
54,2995,0
55,5022,1
55,1336,1
55,1427,1
55,2528,1
55,3462,1
55,4106,1
55,4957,1
55,5064,1
55,3974,1
55,2672,1
55,3076,1
55,3851,1
55,176,1
55,2771,1
55,5083,1
55,3918,1
55,2866,1
55,1514,1
55,2294,1
55,1979,1
55,2624,0
55,3165,0
55,4780,0
55,626,0
55,4895,0
55,2021,0
55,776,0
55,5136,0
55,1556,0
55,96,0
55,2861,0
55,169,0
55,4422,0
55,2521,0
55,737,0
55,290,0
55,3968,0
55,4271,0
55,671,0
55,5347,0
55,2859,0
55,220,0
55,2711,0
55,1090,0
55,1413,0
55,2070,0
55,1846,0
55,3771,0
55,1641,0
55,830,0
55,4181,0
55,4200,0
55,3659,0
55,4278,0
55,2653,0
55,4456,0
55,4387,0
55,3659,0
55,1271,0
55,1993,0
55,3710,0
55,4864,0
55,3137,0
55,3022,0
55,1641,0
55,3771,0
55,3659,0
55,3765,0
55,5445,0
55,3022,0
55,4881,0
55,3710,0
55,220,0
55,993,0
55,603,0
55,4181,0
55,2403,0
55,2604,0
55,2118,0
55,3530,0
55,1631,0
55,3559,0
55,1401,0
55,387,0
55,5275,0
55,424,0
55,2816,0
55,600,0
55,552,0
55,3434,0
55,220,0
55,3659,0
55,211,0
55,3022,0
55,4864,0
55,3022,0
55,5445,0
55,2164,0
55,3659,0
55,2334,0
55,1302,0
55,225,0
55,842,0
55,3208,0
56,644,1
56,4697,1
56,5441,1
56,1065,1
56,371,1
56,2852,1
56,4228,1
56,3851,1
56,5107,1
56,404,1
56,4618,1
56,5064,1
56,4371,1
56,3849,1
56,597,1
56,3031,1
56,458,1
56,1592,1
56,3839,1
56,3022,1
56,3555,0
56,3332,0
56,1953,0
56,2827,0
56,3661,0
56,3318,0
56,1452,0
56,464,0
56,2381,0
56,4159,0
56,118,0
56,2437,0
56,3497,0
56,2120,0
56,4945,0
56,3829,0
56,2154,0
56,255,0
56,2728,0
56,2761,0
56,2589,0
56,4073,0
56,5284,0
56,600,0
56,4931,0
56,759,0
56,5352,0
56,1953,0
56,796,0
56,220,0
56,220,0
56,3771,0
56,1061,0
56,315,0
56,2478,0
56,2213,0
56,2768,0
56,1360,0
56,3890,0
56,804,0
56,3695,0
56,1993,0
56,2344,0
56,4664,0
56,602,0
56,220,0
56,1562,0
56,220,0
56,5121,0
56,967,0
56,3771,0
56,3926,0
56,623,0
56,5314,0
56,2782,0
56,3036,0
56,348,0
56,5189,0
56,4691,0
56,991,0
56,4102,0
56,2789,0
56,3386,0
56,2704,0
56,304,0
56,127,0
56,1469,0
56,3174,0
56,3861,0
56,357,0
56,4966,0
56,1674,0
56,5012,0
56,220,0
56,2295,0
56,119,0
56,441,0
56,3408,0
56,4052,0
56,3181,0
56,5012,0
56,220,0
56,3771,0
56,2707,0
56,4568,0
56,4514,0
56,2336,0
57,3628,1
57,3290,1
57,793,1
57,1380,1
57,2749,1
57,3480,1
57,4487,1
57,3851,1
57,542,1
57,161,1
57,3777,1
57,1559,1
57,4560,1
57,3147,1
57,4761,1
57,2733,1
57,580,1
57,2379,1
57,3279,1
57,5064,1
57,4834,0
57,1164,0
57,1668,0
57,1861,0
57,1987,0
57,1823,0
57,3637,0
57,3108,0
57,4834,0
57,898,0
57,5082,0
57,2678,0
57,4178,0
57,2571,0
57,518,0
57,1259,0
57,2262,0
57,3398,0
57,1959,0
57,1839,0
57,2678,0
57,3068,0
57,1083,0
57,921,0
57,3380,0
57,700,0
57,1839,0
57,404,0
57,3335,0
57,1193,0
57,3416,0
57,3022,0
57,2871,0
57,1641,0
57,4075,0
57,3332,0
57,1480,0
57,1226,0
57,1305,0
57,1839,0
57,963,0
57,619,0
57,1188,0
57,3416,0
57,1700,0
57,2169,0
57,3594,0
57,1815,0
57,2595,0
57,1387,0
57,3936,0
57,600,0
57,4923,0
57,4734,0
57,600,0
57,4510,0
57,3460,0
57,4494,0
57,2640,0
57,600,0
57,1641,0
57,5123,0
57,3771,0
57,4269,0
57,2518,0
57,4611,0
57,33,0
57,1018,0
57,4611,0
57,5173,0
57,4766,0
57,2343,0
57,2696,0
57,2239,0
57,2532,0
57,2545,0
57,2287,0
57,2190,0
57,5099,0
57,468,0
57,2122,0
57,4864,0
57,545,0
57,381,0
57,3765,0
57,4494,0
57,2871,0
57,5121,0
57,3771,0
58,2371,1
58,3308,1
58,1730,1
58,2674,1
58,3288,1
58,302,1
58,5103,1
58,3631,1
58,1619,1
58,4181,1
58,5328,1
58,938,1
58,4901,1
58,3232,1
58,2662,1
58,2713,1
58,1814,1
58,3674,1
58,1634,1
58,5404,1
58,2645,0
58,4173,0
58,3603,0
58,3059,0
58,212,0
58,75,0
58,2839,0
58,2813,0
58,4172,0
58,4544,0
58,2970,0
58,3533,0
58,4305,0
58,5241,0
