video1,video2,mutual
3943,2292,2
3943,4419,3
3943,2476,2
3943,4008,3
3943,921,4
3943,3366,2
3943,3203,2
3943,5355,2
3943,3324,2
3943,5237,2
3943,3961,2
3943,3646,2
3943,3319,3
3943,2834,2
1190,1190,404
1190,5398,2
1190,2637,2
1190,3353,2
1190,4762,2
1190,3039,2
1190,4312,2
1310,1310,380
3119,2162,14
3119,3119,349
3119,2049,18
3119,4684,10
3119,3511,5
3119,986,10
3119,3947,2
3472,3472,332
3472,137,2
3472,1065,2
3472,2268,2
3472,2961,2
3472,4076,3
3472,3970,2
3472,698,2
3472,323,2
3472,3029,2
3472,4070,2
3472,982,2
3472,3961,2
3472,3334,2
3472,536,2
2271,2271,15
316,316,5
5020,2682,2
5020,4780,2
5020,5020,334
5020,413,3
5020,3809,4
5020,2278,9
5020,4062,4
5020,3149,2
5020,3152,3
5020,4331,4
5020,2558,3
5020,323,2
5020,4854,2
5020,3366,2
5020,2144,2
5020,306,2
5020,1681,4
5020,3635,2
5020,3430,2
5020,4546,3
5020,3896,3
5020,2482,4
5020,3904,3
5020,2986,2
5020,1789,2
5020,553,2
5020,2110,2
5020,782,2
5020,2115,4
5020,4859,2
5020,4904,3
5020,4261,2
5020,910,2
5020,2549,2
5020,4275,2
5020,5216,2
5020,3899,3
5020,2902,2
5020,1377,3
5020,3209,2
5020,901,4
5020,1033,2
5020,3526,3
5020,5157,2
5020,2726,2
5020,921,3
5020,1504,2
5020,5031,2
5020,3265,3
5020,1005,2
5020,4729,2
5020,2383,2
5020,4456,2
5020,3943,2
5020,1731,2
5020,3018,3
5020,3900,2
5020,4008,2
5020,1879,2
5020,117,2
5020,2321,2
5020,4578,2
1229,1229,315
1229,4998,2
1229,2638,5
1229,1701,5
1229,2515,6
1229,278,3
1229,2186,6
1229,2640,3
1229,1312,2
1229,5237,2
1229,391,3
1229,1570,7
1229,3234,4
1229,2392,3
1229,4829,3
1229,1082,7
1229,993,6
1229,1004,2
1229,347,2
1229,1125,2
1229,555,5
1229,812,3
1229,1838,3
1229,3290,2
1229,3189,2
1229,1444,2
1229,5431,4
1229,2107,2
1229,5138,2
1229,2637,4
1229,1074,2
1229,1696,3
1229,441,5
1229,2619,2
1229,1071,3
1229,3809,2
1229,1514,6
1229,2404,3
1229,2403,2
1229,3147,3
1229,2408,5
1229,4190,7
1229,787,3
1229,185,3
1229,4617,6
1229,52,3
1229,4646,2
1229,1155,2
1229,3271,2
1229,3127,5
1229,4667,2
1229,4926,3
1229,1749,3
1229,3301,7
1229,5060,5
1229,3926,4
1229,686,2
1229,5045,3
1229,2771,3
1229,2019,5
1229,1839,4
1229,5126,2
1229,4367,2
1229,2816,3
1229,2865,2
1229,2133,3
1229,545,3
1229,3771,2
1229,1138,3
1229,537,3
1229,4568,2
1229,3008,2
1229,204,2
1229,5285,2
1229,435,2
1229,4738,3
1229,2731,5
1229,2997,2
1229,2585,2
1229,1061,3
1229,5190,2
1229,1577,2
1229,514,2
1229,3092,3
1229,3183,3
1229,2413,3
1229,3767,2
1229,983,2
1229,1148,2
1229,4721,2
1229,3235,2
1229,415,2
1229,3731,2
1229,1706,2
1229,1220,3
1229,5064,2
1229,1224,2
1229,650,5
1229,1009,3
1229,3383,2
1229,1850,2
1229,4974,2
1229,3907,2
2093,2093,37
2093,996,2
4270,4270,314
4270,4171,2
4270,3081,2
4270,3180,2
4270,1106,2
991,991,419
991,5471,3
991,3529,2
991,4279,2
1671,1671,366
1671,4892,2
1671,3588,2
1671,4699,6
1671,4025,2
1671,2997,2
1671,475,2
1671,2556,2
1671,5355,2
1671,1155,3
1671,1903,2
1671,4336,2
1671,823,3
1671,2953,2
1671,4110,2
1671,5208,2
1671,1125,2
1671,3274,2
1671,4859,2
1671,4478,2
1671,3789,2
1671,3918,2
1671,4330,2
1671,2068,2
1671,3285,2
1671,3469,2
1671,5139,2
3299,3299,400
3299,681,4
5027,5027,19
3320,3320,12
706,706,227
4128,4128,302
4128,3403,2
4128,3749,2
4128,1503,3
4128,3918,3
4128,4971,2
4128,3687,3
4128,1009,2
4128,3602,2
4128,2036,2
4128,3363,2
5141,1807,3
5141,1443,2
5141,5141,233
5141,5444,2
5141,681,2
5141,2707,2
5141,1496,2
5141,902,2
5398,5398,352
5398,2147,2
5398,1713,2
5398,1830,5
5398,2481,2
5398,299,4
5398,4038,2
5398,2037,3
5398,1336,2
5398,1190,2
5398,4952,2
5398,3549,2
5398,4840,2
5398,1558,2
5398,2206,2
3568,3568,356
3568,4367,2
3568,2464,2
3568,4886,2
3568,4892,2
3568,734,2
3568,12,2
3568,2008,2
1272,1272,232
1272,1335,4
1272,1536,2
1272,1384,2
1272,1366,2
1272,4828,8
1272,5461,2
1272,3175,5
1272,3167,3
1272,2807,6
1272,1793,6
1272,4309,4
1272,1349,5
1272,4416,3
1272,4277,2
1272,4530,2
1272,1312,2
1272,2398,2
1272,536,2
1272,5401,4
1272,3821,4
1272,782,2
1272,3903,2
1272,4988,4
1272,167,5
1272,1903,3
1272,561,2
1272,139,2
1272,2758,2
2034,2034,60
5102,5102,5
1617,1617,71
1029,1029,188
1029,5371,2
1029,4411,4
1029,3653,2
1029,3093,2
776,776,404
776,1336,7
776,773,3
776,4222,2
776,2680,3
776,650,2
776,1475,2
776,1449,2
776,4515,2
776,4895,2
776,4780,2
776,4408,2
4246,4246,359
4246,4408,2
4246,452,2
4246,3549,13
4246,4854,2
4246,3208,4
4246,3904,2
4246,5393,2
4246,2683,2
4246,323,3
4246,4038,5
4246,3152,4
4246,2410,2
4246,150,3
4246,2758,3
4246,496,2
4246,5418,2
4246,306,13
4246,2986,5
4246,1979,2
4246,4635,2
4246,210,2
4246,3366,2
4246,413,3
4246,4546,2
4246,2115,4
4246,4780,2
4246,1282,2
4246,691,4
4246,2206,2
4246,19,2
4246,4875,2
4246,1849,2
4246,117,2
2667,2667,306
2667,3945,7
2667,2292,2
2667,1831,2
2667,2771,2
4425,4425,3
228,228,283
228,4261,4
228,921,4
228,4952,3
228,2779,3
228,2115,4
228,4691,4
228,2334,6
228,842,2
228,2321,2
228,474,2
228,1598,2
228,3635,2
228,1681,3
228,1302,2
228,612,2
228,452,3
228,2946,2
228,3069,2
228,2482,2
228,3554,3
228,4275,2
228,3300,2
228,3265,2
228,3526,3
228,2144,2
228,651,6
228,3149,3
228,4984,4
228,786,8
228,1006,2
228,4062,2
228,1428,2
228,3899,2
228,74,2
228,4200,2
228,1457,2
228,1570,2
228,901,3
228,3016,2
228,553,2
228,3943,2
228,2682,2
228,5355,2
228,1377,2
228,1005,4
228,4321,2
228,691,2
228,2859,3
228,857,3
228,1878,2
228,4408,2
228,2794,3
228,1714,2
228,5431,2
1869,1869,370
1869,4155,2
1869,809,6
1869,233,2
1869,5063,2
1869,734,5
1869,952,2
1869,3224,2
1869,445,2
1869,5257,2
1869,2012,2
1869,5192,2
1869,827,3
1869,5360,2
1869,424,2
1869,2071,2
1869,1790,2
1869,5053,2
1869,4205,2
1869,5376,2
1869,3678,2
1869,4025,2
1869,3746,2
1017,1017,337
1017,1439,2
1017,1849,4
1017,5439,5
1017,4844,2
1017,678,2
1017,3899,4
1017,600,2
1017,3599,2
1017,3122,2
1017,4789,3
1017,1005,3
1017,3092,2
1017,5204,2
1017,2996,2
1017,857,3
1017,2913,2
1017,712,4
1017,2134,2
1017,2383,2
1017,4261,2
1017,2479,2
1017,4321,2
1017,2482,2
101,101,315
101,2895,2
101,5208,3
101,1713,2
101,5030,2
101,1706,2
101,3092,2
101,1831,2
101,2186,2
101,4377,2
101,3203,2
101,1620,2
101,4536,2
101,3115,2
4507,4507,31
4507,1312,2
2375,2375,10
4740,4740,389
4740,5040,4
4740,4100,9
4740,766,21
4740,4068,9
4740,5133,12
4740,2827,2
5052,1428,2
5052,1224,6
5052,4866,3
5052,5052,220
5052,2164,4
5052,2153,2
5052,3659,7
5052,4977,3
5052,367,7
5052,5317,11
5052,5373,2
5052,3092,8
5052,2408,6
5052,3731,7
5052,2876,7
5052,906,8
5052,2711,2
5052,3003,5
5052,3203,5
5052,2643,7
5052,2816,4
5052,4646,2
5052,3887,6
5052,3191,2
5052,1864,5
5052,4628,3
5052,1035,2
5052,5284,13
5052,2295,2
5052,1125,2
5052,3195,4
5052,2253,6
5052,2165,3
5052,5121,2
5052,4287,2
5052,1570,2
5052,3799,2
5052,1783,9
5052,3634,2
5052,4926,7
5052,51,4
5052,1683,8
5052,1714,4
5052,2771,8
5052,4093,9
5052,4681,3
5052,1873,2
5052,1514,2
5052,5138,5
5052,2071,3
5052,3469,3
5052,441,6
5052,787,4
5052,5177,6
5052,4881,4
5052,2785,8
5052,4316,5
5052,2906,4
5052,909,2
5052,3039,3
5052,1071,6
5052,2042,4
5052,2874,2
5052,1419,8
5052,4721,5
5052,4812,6
5052,2865,6
5052,555,3
5052,3710,8
5052,2515,5
5052,4367,2
5052,2687,2
5052,3967,2
5052,1444,5
5052,4568,4
5052,5431,3
5052,3020,3
5052,537,3
5052,4336,7
5052,2142,2
5052,4731,7
5052,2619,4
5052,810,2
5052,1696,2
5052,3783,2
5052,4106,3
5052,220,4
5052,2985,2
5052,5445,5
5052,3187,3
5052,403,2
5052,3755,2
5052,5285,3
5052,5340,2
5052,813,3
5052,5045,4
5052,603,2
5052,3926,2
5052,2019,2
5052,750,5
5052,119,3
5052,3115,4
5052,5030,4
5052,4279,2
5052,3817,3
5052,514,3
5052,2068,2
5052,1413,4
5052,1518,2
5052,3745,2
5052,5466,2
5052,4931,5
5052,3441,5
5052,3271,3
5052,4515,3
5052,278,3
5052,3022,2
5052,52,4
5052,993,5
5052,1148,2
5052,1831,5
5052,5467,2
5052,686,2
5052,2352,2
5052,4224,5
5052,185,4
5052,3928,3
5052,2403,5
5052,983,2
5052,3906,3
5052,1592,5
5052,1323,4
5052,4738,2
5052,2133,3
5052,2392,2
5052,5064,3
5052,4265,2
5052,5165,2
5052,3077,2
5052,4062,2
5052,577,3
5052,5331,2
5052,1839,2
5052,1157,2
5052,3301,2
5052,4667,2
5052,4518,2
5052,3340,2
5052,3408,3
5052,3234,2
5052,3262,2
2437,2437,415
2437,4482,4
2437,4508,2
2437,1130,2
2437,2887,2
2437,3028,2
2437,4065,2
2437,166,2
2676,2676,8
851,851,395
851,188,2
851,3330,3
851,2372,6
851,5425,2
851,3353,2
851,2964,2
851,2601,3
851,752,2
851,5262,2
851,3243,2
851,3655,2
3524,3524,46
3184,3184,3
5164,5164,297
5164,2153,3
5164,3755,2
5164,1674,2
5164,2637,2
5164,2292,2
5073,5073,438
5073,5316,2
5073,4226,2
5073,5375,2
5073,2193,2
5073,4456,2
5073,2631,2
1931,1931,262
1931,1341,2
1931,3966,2
1931,3294,2
1931,1257,2
4149,4149,149
4822,4822,2
2461,2461,198
2461,5257,2
2461,4419,3
2461,2535,2
2461,2378,2
2461,3153,5
2461,1678,2
2461,280,9
2461,4359,2
2461,3596,14
2461,49,4
2461,1054,4
2461,1197,2
2461,1884,3
2461,686,2
2461,2352,2
2461,3290,2
2461,1169,2
4976,4976,263
4976,19,4
4976,4131,3
4976,3495,2
4976,1808,9
4976,2946,2
4976,3165,2
4976,1285,2
4976,4635,2
4976,4964,2
4976,3489,2
4976,4402,2
4976,4387,3
4976,3719,2
4976,2334,2
4976,2834,5
4976,4408,6
4976,842,4
4976,3149,3
4976,691,3
4976,4875,3
4976,2414,2
4976,651,2
4976,4691,5
4976,5417,2
4976,4952,2
4976,3366,4
4976,3018,2
4976,3265,2
4976,97,4
4976,2986,2
4976,5463,2
4976,3596,2
4976,3904,10
4976,1930,2
4976,3069,2
4976,4896,2
4976,1306,2
4976,3549,2
4976,1033,2
4976,2482,2
4976,4895,2
4976,4359,2
4976,452,2
1997,1997,30
1997,3821,4
3262,3187,4
3262,119,2
3262,3262,258
3262,2865,2
3262,5431,2
3262,5045,2
3262,537,3
3262,5060,2
3262,3235,3
3262,5217,5
3262,2643,2
3262,3271,3
3262,3710,4
3262,2771,3
3262,2619,4
3262,2403,2
3262,4181,2
3262,152,2
3262,2107,2
3262,4866,4
3262,3127,3
3262,3723,2
3262,5121,2
3262,3887,4
3262,52,4
3262,906,3
3262,2071,4
3262,2874,4
3262,3052,4
3262,603,2
3262,4628,2
3262,5030,4
3262,1413,2
3262,3234,6
3262,4721,3
3262,1932,2
3262,2556,2
3262,2482,2
3262,3731,2
3262,2352,2
3262,2692,2
3262,4881,2
3262,4681,2
3262,1714,3
3262,1831,4
3262,4377,3
3262,1683,4
3262,4367,2
3262,3203,2
3262,4336,3
3262,4224,2
3262,1018,3
3262,678,2
3262,787,2
3262,5445,4
3262,3149,2
3262,857,2
3262,2816,6
3262,3967,2
3262,4287,2
3262,2711,2
3262,4977,2
3262,3934,2
3262,4829,2
3262,1518,2
3262,2785,3
3262,514,2
3262,4926,3
3262,4796,2
3262,4863,3
3262,4984,2
3262,1873,2
3262,5190,2
3262,4667,2
3262,5138,2
3262,750,2
3262,2925,2
3262,1783,2
3262,4825,2
3262,5467,2
3262,2164,2
3262,5052,2
3868,3868,9
4656,4656,92
4656,2178,2
5475,5475,337
5475,4556,2
5475,3152,3
5475,2414,4
5475,1973,2
5475,842,2
5475,1681,2
5475,2656,2
5475,1006,8
5475,2494,11
5475,921,4
5475,4131,2
5475,2683,2
5475,4275,5
5475,3635,3
5475,2684,2
5475,2925,2
5475,2946,3
5475,1282,4
5475,4796,2
5475,3936,2
5475,2110,2
5475,4049,3
5475,1504,2
5475,1338,2
5475,2692,6
5475,3900,2
5475,612,8
5475,3018,2
5475,2115,2
5475,4419,3
5475,2913,3
5475,3489,2
5475,2037,2
5475,1196,2
5475,1217,3
5475,1791,2
5475,5417,3
5475,5478,3
5475,3809,2
5475,348,2
5475,2361,2
5475,496,2
5475,3478,2
5475,2792,2
5475,1899,3
5475,712,2
5475,5355,2
5475,3149,2
5475,3719,2
5475,4859,2
5475,1005,3
5475,1112,2
5475,3069,4
5475,2035,3
5475,3904,2
5475,5237,4
5475,901,2
2750,2750,171
2750,3760,3
2750,1349,2
1942,1942,204
5282,5282,17
3713,3713,9
1264,1264,457
1264,1900,2
1264,4523,2
1264,3529,2
1264,2818,2
1264,5471,3
1264,2796,2
1264,268,2
1264,4809,4
1264,1908,2
1264,1130,2
2556,2556,318
2556,1838,11
2556,3541,2
2556,4691,2
2556,4275,2
2556,1125,2
2556,5156,6
2556,3809,3
2556,993,2
2556,1816,2
2556,3896,4
2556,51,2
2556,3127,3
2556,2785,2
2556,3234,3
2556,3262,2
2556,4721,2
2556,4568,4
2556,2003,3
2556,3277,2
2556,4110,2
2556,1683,6
2556,415,3
2556,2144,2
2556,1751,2
2556,4561,2
2556,3928,3
2556,1509,2
2556,4224,2
2556,4674,3
2556,1671,2
2556,603,3
2556,3967,2
2556,1071,2
2556,3430,2
2556,5431,2
2556,2133,2
2556,3771,2
2556,1148,2
2556,3300,2
2556,555,3
2556,5395,2
2556,2416,2
2556,2482,2
2556,5314,3
2556,2352,2
2556,2042,2
2556,4812,2
2556,3068,2
3674,3674,392
3674,5212,2
3674,3798,3
3674,3903,2
3674,1337,2
3674,3909,2
3674,3975,2
3674,1717,2
3674,2150,2
3674,886,3
3674,1543,3
3674,3678,2
3674,3428,2
3674,1045,2
2118,2118,441
2118,2449,2
2118,1631,2
2118,1894,2
2118,3358,2
2118,3347,2
2118,5135,2
2118,5040,2
3330,3330,434
3330,2964,12
3330,2372,8
3330,188,5
3330,851,3
3330,324,2
3330,2601,10
3330,752,2
3330,5425,9
3330,4413,2
3330,3953,2
3330,296,2
3330,3347,2
1072,1072,9
802,802,5
3459,3459,353
3459,4720,9
3459,1521,3
3459,67,3
3459,4958,2
3459,1188,2
3459,1530,5
3459,5035,8
3459,1765,2
3459,577,2
3402,3402,154
3402,2807,2
326,326,329
326,1045,2
4020,4020,52
2698,2698,133
2698,5278,6
2698,3051,2
4763,4763,24
2479,2479,381
2479,612,2
2479,1017,2
2479,124,2
2479,1611,2
2479,3911,3
2479,196,2
2479,363,2
2479,3569,2
2479,3318,2
2479,2946,2
2479,2707,2
2479,3877,2
2479,5217,2
2479,4863,2
2479,2164,2
2980,2980,421
2980,3819,2
496,496,316
496,225,2
496,299,2
496,5294,2
496,2758,6
496,2037,5
496,3685,2
496,3149,3
496,1004,3
496,1449,4
496,413,6
496,4952,4
496,712,2
496,4246,2
496,1899,7
496,1220,2
496,3928,2
496,2885,7
496,4408,3
496,3478,7
496,3473,3
496,1973,4
496,2792,5
496,651,2
496,5475,2
496,4275,2
496,2494,2
496,5355,2
496,2688,2
496,5417,3
496,1913,2
496,2919,3
496,2683,3
496,2868,2
496,2295,2
496,3152,3
496,4971,2
496,3986,2
496,2206,2
5054,5054,8
3298,3298,5
4029,4029,406
4029,2392,2
4029,4952,3
4029,5262,2
4029,2482,2
4029,2758,2
4029,3149,2
4029,4122,2
4029,3953,2
4029,2557,2
3268,3268,311
3268,973,2
3268,1940,5
3268,1765,2
3268,2274,8
3268,1681,2
3268,4727,2
3268,5069,2
3268,3333,9
3268,2535,2
3268,3880,2
3268,678,2
3268,3904,2
3268,4426,2
3268,1716,2
3268,3127,2
3268,2150,4
3268,874,2
3268,5330,4
3268,2078,2
3268,152,2
3268,4380,2
3268,1061,2
3268,3358,4
3268,2952,2
3268,2193,2
3268,4892,3
3268,3755,2
3268,4903,2
3268,3799,3
3268,449,2
3268,5268,3
3268,5279,3
3268,810,2
3268,1217,2
4769,4769,406
4769,2817,2
4769,4946,2
4769,2488,2
4769,3562,2
4769,2668,2
4769,2862,2
3552,3552,8
3880,3880,273
3880,5330,2
3880,4014,2
3880,2274,2
3880,1307,2
3880,3268,2
3880,509,2
3880,4810,2
3880,360,2
3880,363,2
3880,822,2
3880,735,2
3880,4216,2
3880,4731,2
3880,4892,2
3880,4536,2
3880,1338,2
3131,3131,329
3131,71,2
3131,135,2
3131,2277,3
3131,428,2
3131,1136,2
3131,2035,2
2911,2911,231
2911,693,2
2911,4988,2
2911,3240,2
2911,5376,2
4428,4428,432
4428,4039,2
4428,4478,2
439,439,29
439,2395,2
439,5004,2
5124,2702,4
5124,5124,324
5124,1599,2
5124,3533,3
5124,3175,2
5124,4076,2
5124,3888,2
5124,5053,2
5124,1908,3
5124,1360,2
4642,4642,169
4836,4836,10
4836,213,2
3109,3109,361
3109,1549,3
3333,3333,294
3333,1183,2
3333,180,2
3333,2707,2
3333,2078,3
3333,3268,9
3333,2274,7
3333,780,7
3333,1940,5
3333,2193,2
3333,5330,2
3333,3358,4
3333,4413,2
3333,1521,2
425,425,157
425,4868,5
425,525,7
425,4955,7
425,77,3
425,2655,7
425,839,4
425,405,6
425,2983,4
425,1441,6
425,4282,4
425,3054,3
425,3825,2
1130,1130,440
1130,806,2
1130,3529,2
1130,4809,2
1130,3997,2
1130,4109,3
1130,4508,2
1130,2437,2
1130,4794,2
1130,1492,2
1130,4032,2
1130,4958,2
1130,1264,2
2610,2610,388
2610,1930,2
474,474,347
474,3306,2
474,1536,3
474,4238,3
474,921,2
474,456,2
474,1337,2
474,1598,3
474,3489,3
474,2037,4
474,4826,5
474,4964,6
474,228,2
474,1302,2
474,3904,2
474,1815,2
474,5393,4
474,1513,2
474,282,2
474,4844,2
474,1244,3
474,413,2
474,2683,2
5420,5420,16
1308,1308,403
1308,3142,2
1308,5275,2
1308,4097,2
1308,5161,2
33,33,475
33,4073,2
33,4269,6
33,2733,3
33,1818,3
3122,3122,333
3122,4426,2
3122,3178,2
3122,1017,2
3122,3039,2
3122,4847,2
3122,2758,2
3122,712,2
3122,2334,2
985,985,296
985,2200,3
3907,3907,375
3907,3157,2
3907,5317,3
3907,1229,2
3907,3843,2
3907,2880,2
3907,361,2
3907,2764,2
3907,3441,2
3907,359,2
3907,3582,2
3907,1620,2
4887,4887,458
4887,527,2
4887,2938,2
4887,806,2
735,735,358
735,1843,2
735,1183,5
735,393,2
735,2757,5
735,3880,2
735,5036,2
735,2078,4
3495,3495,362
3495,325,2
3495,2179,2
3495,3635,2
3495,461,2
3495,97,3
3495,4976,2
3495,4952,2
3495,4762,2
3495,2758,2
3495,4748,3
3495,117,2
3495,4635,2
3495,1244,2
3495,4408,3
3495,712,3
3495,440,2
3495,323,2
3495,1428,2
3495,1042,2
3495,91,3
3495,4261,2
3495,2494,2
3495,2834,3
3495,1930,2
3495,4130,2
3495,2557,3
3495,3862,2
3495,1471,2
3495,335,2
3495,2683,2
1154,1154,366
1154,5046,5
1154,509,11
1154,2595,3
1154,1202,3
1154,3097,2
1154,4688,2
1154,385,2
3217,3217,31
4937,4937,299
4937,1537,2
4937,2506,2
4937,258,2
4937,3888,2
4937,2516,2
202,202,15
202,2973,3
2769,2769,381
2769,26,2
2769,808,2
2769,1325,2
2769,3453,2
1962,1962,4
240,240,25
3706,3706,124
3706,3799,2
3706,596,2
3706,4820,2
3706,204,2
435,435,362
435,1036,2
435,3339,3
435,2128,2
435,2206,2
435,2549,2
435,3264,2
435,3903,2
435,3541,2
435,4674,2
435,475,4
435,3018,2
435,2771,2
435,1229,2
435,3431,3
435,1904,2
435,3167,2
435,3285,2
435,3348,2
435,3028,2
435,1559,2
435,2972,3
435,2997,2
435,349,2
435,1191,2
3560,2636,5
3560,3560,31
1385,1385,357
1385,2516,3
1385,5371,2
1385,3776,2
1385,1141,2
4375,4375,267
4375,4634,3
188,188,405
188,324,2
188,851,2
188,3330,5
188,752,3
188,2601,4
188,2964,2
188,4413,2
5146,5146,4
79,79,197
1401,1401,3
3793,3793,11
3793,3158,2
2278,2110,2
2278,2278,351
2278,2794,2
2278,5087,2
2278,4419,2
2278,97,4
2278,5314,2
2278,5020,9
2278,712,4
2278,4554,2
2278,2834,2
2278,1789,2
2278,337,2
2278,782,5
2278,323,2
2278,4261,5
2278,3209,2
2278,4612,2
2278,4076,2
2278,4904,4
2278,4998,2
2278,5157,2
2278,1681,2
2278,1678,2
2278,3487,3
2278,2624,2
2278,4062,2
2278,4691,2
2278,2144,2
2278,4952,2
2278,2859,2
2278,1849,2
2278,1131,2
2278,3970,2
2278,4131,4
2278,5204,2
2278,4729,4
2278,2585,2
2278,3018,2
2278,4896,2
2278,2378,2
4470,4470,6
3548,3548,196
3548,1838,2
3548,5156,2
3548,983,2
3548,347,2
3548,993,2
3548,4595,2
790,790,397
790,4598,2
790,962,2
790,50,2
790,352,2
790,3740,2
790,359,2
790,958,2
790,361,4
790,1282,2
790,3773,2
2798,2798,191
2798,4691,3
2798,2321,2
2798,480,3
2798,4380,3
2798,3930,4
2798,2557,2
2798,3809,3
2798,265,2
2798,3001,4
2798,5237,3
2798,4290,2
2798,3319,2
2798,491,2
2798,2153,2
2798,179,2
2798,3369,2
3597,3597,336
3597,5306,2
3597,3622,2
3597,912,2
3597,1037,2
3597,731,2
1255,1255,17
659,659,98
659,3768,3
1301,1301,349
1301,4892,3
1301,1582,2
1301,4025,2
1301,2150,2
4601,4601,257
4601,2857,2
2836,2836,298
2836,3715,2
2836,213,2
2836,3353,10
2836,2065,2
2836,3561,2
2836,4166,7
2836,798,2
2836,3591,3
2836,962,2
2836,4039,2
218,218,12
3812,3812,6
4573,4573,27
4573,2342,2
1090,1090,65
1090,5115,3
4799,4799,22
57,57,409
2109,142,5
2109,2109,127
2109,3092,3
2109,3667,6
2109,5045,2
2109,3074,4
2109,129,2
2109,2039,3
4909,4909,3
3916,3916,21
2218,2218,413
2218,2153,2
2218,4307,2
445,445,425
445,2035,2
445,1869,2
445,5366,2
445,3618,2
445,1976,2
445,12,2
445,2150,2
3081,2348,4
3081,3081,295
3081,498,6
3081,1834,3
3081,3950,4
3081,3698,2
3081,4264,6
3081,69,5
3081,3939,3
3081,2265,2
3081,1192,2
3081,1106,4
3081,3180,2
3081,4270,2
3081,2367,2
5196,5196,356
5196,4161,3
5196,3318,3
5196,4838,2
5196,2855,2
1608,1608,41
4964,4964,415
4964,4826,10
4964,5393,3
4964,3339,3
4964,456,7
4964,3473,3
4964,4766,2
4964,4798,2
4964,742,2
4964,4976,2
4964,1930,4
4964,4074,5
4964,1536,2
4964,474,6
4964,1598,3
4964,3904,2
4964,3489,2
4964,2946,2
4964,3265,2
4964,4462,2
4964,4402,2
4964,1899,2
4964,1244,3
4964,649,2
4964,4840,2
4964,4844,2
4964,1513,2
4964,2334,2
4964,3375,2
4964,2758,2
2790,2790,35
2790,4409,3
2790,406,2
2790,939,2
2790,5115,2
4224,4224,233
4224,3887,2
4224,1696,3
4224,4222,2
4224,5121,3
4224,1082,6
4224,5030,4
4224,545,4
4224,2071,2
4224,4881,3
4224,3234,3
4224,3301,2
4224,2144,2
4224,1789,2
4224,650,3
4224,553,3
4224,2682,2
4224,4721,2
4224,51,2
4224,2058,3
4224,5463,3
4224,3896,2
4224,3967,7
4224,3340,2
4224,4377,3
4224,1783,2
4224,603,3
4224,1592,3
4224,2164,5
4224,119,3
4224,3723,3
4224,1706,3
4224,2107,2
4224,4617,2
4224,2003,3
4224,1148,3
4224,857,2
4224,74,2
4224,3928,2
4224,3271,3
4224,1839,2
4224,5190,2
4224,1641,6
4224,3127,2
4224,3300,2
4224,5445,3
4224,1509,9
4224,2816,3
4224,4863,3
4224,2556,2
4224,3262,2
4224,4336,2
4224,2643,2
4224,750,2
4224,2470,3
4224,4612,2
4224,4316,5
4224,4367,2
4224,3147,5
4224,5284,4
4224,5156,3
4224,2352,5
4224,686,3
4224,5052,5
4224,4093,3
4224,2515,3
4224,1518,4
4224,4213,2
4224,940,2
4224,1864,4
4224,2619,2
4224,3765,4
4224,2785,2
4224,1071,5
4224,3441,2
4224,2208,3
4224,5138,2
4224,3068,2
4224,1838,2
4224,4275,2
4224,3926,2
4224,5064,2
4224,3082,3
4224,4202,2
4224,1570,3
4224,3052,2
4224,4812,2
4224,391,2
4224,1413,2
4224,1683,3
4224,5177,2
4224,860,2
4224,2870,2
4224,4400,2
4224,3453,2
4224,2585,2
4224,3851,2
4224,5045,2
4224,5340,2
4224,125,2
4224,4926,3
4224,514,2
4224,1932,2
4224,3003,2
4224,555,2
5110,5110,33
1521,1521,424
1521,4012,2
1521,3459,3
1521,1180,3
1521,1894,2
1521,1818,3
1521,924,2
1521,3333,2
1521,4114,3
1521,67,2
2334,2334,233
2334,4456,3
2334,3149,9
2334,5031,6
2334,678,3
2334,4964,2
2334,1428,5
2334,1006,4
2334,921,9
2334,4952,4
2334,2779,9
2334,2115,8
2334,4691,17
2334,842,3
2334,228,6
2334,2321,6
2334,1504,9
2334,2946,7
2334,3069,10
2334,2414,9
2334,2416,4
2334,4402,8
2334,4577,2
2334,4331,2
2334,3943,3
2334,5417,8
2334,2794,3
2334,901,11
2334,2683,3
2334,3265,7
2334,1878,7
2334,2535,4
2334,4049,3
2334,306,2
2334,413,5
2334,3904,11
2334,1979,4
2334,612,6
2334,452,7
2334,712,7
2334,4387,2
2334,3719,2
2334,2834,3
2334,786,3
2334,4976,2
2334,4408,2
2334,3635,4
2334,1808,3
2334,691,4
2334,4875,2
2334,2410,3
2334,651,8
2334,2692,3
2334,4131,3
2334,623,2
2334,1033,4
2334,3319,5
2334,3430,2
2334,1868,2
2334,4062,2
2334,3526,2
2334,2292,2
2334,5237,2
2334,3809,2
2334,2144,4
2334,3849,2
2334,2925,2
2334,4190,3
2334,4896,2
2334,4275,9
2334,3152,2
2334,5355,3
2334,5314,3
2334,4796,2
2334,5478,2
2334,2996,3
2334,5088,2
2334,2110,3
2334,1302,3
2334,4854,2
2334,3900,4
2334,2446,2
2334,2482,2
2334,3208,2
2334,4130,3
2334,4419,2
2334,1282,5
2334,1681,2
2334,3554,2
2334,4261,3
2334,751,2
2334,1973,2
2334,4008,2
2334,2889,2
2334,3122,2
2334,1260,2
2334,5204,2
4254,4254,457
4254,3328,2
4254,373,2
